14	 1.00000e-01	 1.40000e+00	  2.042530013956144e+01	  1.132686266710148e+02	 -2.533377628145933e+02	 -5.403207050150484e+04	  8.152819641467515e+03	  1.974142507416727e+04	  3.963395616626328e+03	  9.493323603929913e+02	  1.043613260180127e+02	  2.351062606913621e+04	  7.412848151126444e+03	 -1.144467474798165e+04	  6.445985078061733e+04
15	 1.00000e-01	 1.50000e+00	  2.045914088228577e+01	  1.137682240967479e+02	 -2.534376726508650e+02	 -5.795854930895773e+04	  8.665510210692901e+03	  2.073032999052426e+04	  4.077724816729035e+03	  9.686061083721928e+02	  1.043872654473887e+02	  2.551059990073204e+04	  7.434383455472947e+03	 -1.242776410099432e+04	  7.328774397277171e+04
16	 1.00000e-01	 1.60000e+00	  2.048929917038279e+01	  1.142248629110626e+02	 -2.535274967048607e+02	 -6.188365177628052e+04	  9.177250710271819e+03	  2.168328447497196e+04	  4.188648812651998e+03	  9.885919113059080e+02	  1.044107847609282e+02	  2.751183423779016e+04	  7.451389298239394e+03	 -1.348860148755385e+04	  8.294641562593241e+04
17	 1.00000e-01	 1.70000e+00	  2.051637829963860e+01	  1.146448204475148e+02	 -2.536088756730356e+02	 -6.580753679994859e+04	  9.688417713334038e+03	  2.260155602080650e+04	  4.296090729182561e+03	  1.008858849908606e+03	  1.044322585750867e+02	  2.951337078397518e+04	  7.463715196526662e+03	 -1.463415059327516e+04	  9.350395971463359e+04
18	 1.00000e-01	 1.80000e+00	  2.054085429424331e+01	  1.150330671485146e+02	 -2.536830814129243e+02	 -6.973033670288311e+04	  1.019925348281413e+04	  2.348621269954545e+04	  4.400016556871158e+03	  1.029126066074526e+03	  1.044519804536951e+02	  3.151422014241025e+04	  7.471147136110081e+03	 -1.587196736000400e+04	  1.050345814699595e+05
19	 1.00000e-01	 1.90000e+00	  2.056311028892073e+01	  1.153936249928326e+02	 -2.537511229510774e+02	 -7.365216290142281e+04	  1.070991412309571e+04	  2.433816706699290e+04	  4.500424903872069e+03	  1.049210209081107e+03	  1.044701855349773e+02	  3.351331234521064e+04	  7.473368670525931e+03	 -1.721026557012783e+04	  1.176192028360343e+05
20	 1.00000e-01	 2.00000e+00	  2.058346068774265e+01	  1.157298170240239e+02	 -2.538138172939667e+02	 -7.757311012296399e+04	  1.122049977237735e+04	  2.515819788889354e+04	  4.597339242300719e+03	  1.068992199687316e+03	  1.044870661076031e+02	  3.550944706318143e+04	  7.469923733326871e+03	 -1.865798470781961e+04	  1.313461401033163e+05
21	 1.00000e-01	 2.10000e+00	  2.060216866841172e+01	  1.160444467018222e+02	 -2.538718385600027e+02	 -8.149325959597653e+04	  1.173107356087594e+04	  2.594695611265710e+04	  4.690801967869552e+03	  1.088396118864960e+03	  1.045027826653283e+02	  3.750123658973118e+04	  7.460172004409262e+03	 -2.022486367817534e+04	  1.463118736241813e+05
22	 1.00000e-01	 2.20000e+00	  2.061945931411696e+01	  1.163399314680190e+02	 -2.539257532683124e+02	 -8.541268149661587e+04	  1.224167351011997e+04	  2.670495793211219e+04	  4.780869797029901e+03	  1.107375745727995e+03	  1.045174720150497e+02	  3.948703326133683e+04	  7.443226794892374e+03	 -2.192152312661789e+04	  1.626219376690237e+05
23	 1.00000e-01	 2.30000e+00	  2.063552993245519e+01	  1.166184069542615e+02	 -2.539760466330047e+02	 -8.933143684716409e+04	  1.275231992381604e+04	  2.743256479129960e+04	  4.867610161798529e+03	  1.125905998088647e+03	  1.045312534757414e+02	  4.146482937481797e+04	  7.417861099208321e+03	 -2.375955932460796e+04	  1.803919737440315e+05
24	 1.00000e-01	 2.40000e+00	  2.065055874662004e+01	  1.168818141044737e+02	 -2.540231430952604e+02	 -9.324957900223344e+04	  1.326301978586813e+04	  2.812994685779963e+04	  4.951098353453202e+03	  1.143977627532179e+03	  1.045442339129510e+02	  4.343211004817613e+04	  7.382357274077887e+03	 -2.575165363352565e+04	  1.997490194573084e+05
25	 1.00000e-01	 2.50000e+00	  2.066471304684504e+01	  1.171319802293555e+02	 -2.540674235186224e+02	 -9.716715481766479e+04	  1.377376898849449e+04	  2.879702145520600e+04	  5.031415226461264e+03	  1.161594250249392e+03	  1.045565122336727e+02	  4.538562354637900e+04	  7.334253174113702e+03	 -2.791170364234475e+04	  2.208331624797425e+05
26	 1.00000e-01	 2.60000e+00	  2.067815813696719e+01	  1.173707071763631e+02	 -2.541092413106647e+02	 -1.010842055668162e+05	  1.428455266337571e+04	  2.943334814087442e+04	  5.108645310184897e+03	  1.178771361050915e+03	  1.045681840267558e+02	  4.732099833082841e+04	  7.269884542010150e+03	 -3.025498589956485e+04	  2.437998141190274e+05
27	 1.00000e-01	 2.70000e+00	  2.069106934789660e+01	  1.175998885953523e+02	 -2.541489404511163e+02	 -1.050007676431215e+05	  1.479534324061972e+04	  3.003793933901746e+04	  5.182875186854349e+03	  1.195537619863271e+03	  1.045793474113813e+02	  4.923204977099358e+04	  7.183485326624678e+03	 -3.279836709055214e+04	  2.688231613323775e+05
28	 1.00000e-01	 2.80000e+00	  2.070365228237809e+01	  1.178217055663205e+02	 -2.541868812126255e+02	 -1.089168730571875e+05	  1.530609456546750e+04	  3.060888259723609e+04	  5.254191960616526e+03	  1.211939946610731e+03	  1.045901123828949e+02	  5.110937458216334e+04	  7.065187426598136e+03	 -3.556059187310380e+04	  2.961022208621841e+05
29	 1.00000e-01	 2.90000e+00	  2.071618679197780e+01	  1.180390467962079e+02	 -2.542234896267658e+02	 -1.128325496744752e+05	  1.581672636236792e+04	  3.114245252039813e+04	  5.322681472066691e+03	  1.228057824581376e+03	  1.046006203266623e+02	  5.293696236092824e+04	  6.895646846987232e+03	 -3.856267926491037e+04	  3.258740109998350e+05
30	 1.00000e-01	 3.00000e+00	  2.072916379360111e+01	  1.182567971675569e+02	 -2.542593987681193e+02	 -1.167478209008429e+05	  1.632707340565542e+04	  3.163027004953328e+04	  5.388425025811463e+03	  1.244051337910448e+03	  1.046111027401773e+02	  5.468098441132181e+04	  6.625694438655482e+03	 -4.182822412849074e+04	  3.584548533200127e+05
31	 1.00000e-01	 3.10000e+00	  2.074472472545856e+01	  1.184950478082819e+02	 -2.542968030396433e+02	 -1.206627005849355e+05	  1.683636681223710e+04	  3.202938819935451e+04	  5.451476165739245e+03	  1.260660738071858e+03	  1.046224708902493e+02	  5.616505405305856e+04	  5.897886000654176e+03	 -4.536891606250887e+04	  3.946998944792565e+05
