3.70000e+00	1.70277e-01	1.27083e+00	2.28620e+01	1.37543e-02	1.99078e-01	3.83205e+00	7.13900e+00	5.74909e-01	1.51190e+00	2.70530e+02	2.71255e+02	7.96516e+01
3.80000e+00	1.70182e-01	1.27080e+00	2.28651e+01	1.37385e-02	1.99320e-01	3.82664e+00	7.12577e+00	5.74424e-01	1.51061e+00	2.70541e+02	2.71284e+02	7.96429e+01
3.90000e+00	1.70088e-01	1.27077e+00	2.28681e+01	1.37231e-02	1.99559e-01	3.82134e+00	7.11298e+00	5.73953e-01	1.50934e+00	2.70551e+02	2.71314e+02	7.96343e+01
4.00000e+00	1.69997e-01	1.27074e+00	2.28712e+01	1.37080e-02	1.99793e-01	3.81615e+00	7.10059e+00	5.73493e-01	1.50807e+00	2.70561e+02	2.71343e+02	7.96257e+01
4.10000e+00	1.69909e-01	1.27072e+00	2.28742e+01	1.36933e-02	2.00022e-01	3.81107e+00	7.08861e+00	5.73045e-01	1.50683e+00	2.70571e+02	2.71372e+02	7.96171e+01
4.20000e+00	1.69824e-01	1.27069e+00	2.28772e+01	1.36789e-02	2.00247e-01	3.80611e+00	7.07703e+00	5.72609e-01	1.50562e+00	2.70581e+02	2.71401e+02	7.96086e+01
4.30000e+00	1.69741e-01	1.27066e+00	2.28802e+01	1.36650e-02	2.00466e-01	3.80126e+00	7.06582e+00	5.72185e-01	1.50443e+00	2.70591e+02	2.71430e+02	7.96001e+01
4.40000e+00	1.69660e-01	1.27064e+00	2.28832e+01	1.36514e-02	2.00681e-01	3.79652e+00	7.05499e+00	5.71771e-01	1.50327e+00	2.70600e+02	2.71458e+02	7.95917e+01
4.50000e+00	1.69581e-01	1.27061e+00	2.28861e+01	1.36381e-02	2.00892e-01	3.79189e+00	7.04452e+00	5.71369e-01	1.50213e+00	2.70609e+02	2.71487e+02	7.95833e+01
4.60000e+00	1.69504e-01	1.27058e+00	2.28891e+01	1.36251e-02	2.01099e-01	3.78738e+00	7.03441e+00	5.70978e-01	1.50103e+00	2.70618e+02	2.71515e+02	7.95749e+01
4.70000e+00	1.69429e-01	1.27056e+00	2.28919e+01	1.36125e-02	2.01301e-01	3.78297e+00	7.02464e+00	5.70596e-01	1.49995e+00	2.70627e+02	2.71543e+02	7.95666e+01
4.80000e+00	1.69356e-01	1.27054e+00	2.28948e+01	1.36001e-02	2.01499e-01	3.77866e+00	7.01521e+00	5.70226e-01	1.49889e+00	2.70636e+02	2.71570e+02	7.95583e+01
4.90000e+00	1.69285e-01	1.27051e+00	2.28976e+01	1.35881e-02	2.01693e-01	3.77446e+00	7.00610e+00	5.69865e-01	1.49786e+00	2.70644e+02	2.71598e+02	7.95500e+01
5.00000e+00	1.69215e-01	1.27049e+00	2.29004e+01	1.35764e-02	2.01883e-01	3.77035e+00	6.99731e+00	5.69514e-01	1.49685e+00	2.70652e+02	2.71625e+02	7.95418e+01
5.10000e+00	1.69148e-01	1.27047e+00	2.29032e+01	1.35650e-02	2.02068e-01	3.76635e+00	6.98883e+00	5.69172e-01	1.49587e+00	2.70661e+02	2.71652e+02	7.95336e+01
5.20000e+00	1.69082e-01	1.27044e+00	2.29059e+01	1.35539e-02	2.02249e-01	3.76245e+00	6.98065e+00	5.68840e-01	1.49492e+00	2.70669e+02	2.71679e+02	7.95255e+01
5.30000e+00	1.69018e-01	1.27042e+00	2.29086e+01	1.35431e-02	2.02426e-01	3.75864e+00	6.97277e+00	5.68517e-01	1.49399e+00	2.70676e+02	2.71706e+02	7.95174e+01
5.40000e+00	1.68956e-01	1.27040e+00	2.29113e+01	1.35325e-02	2.02600e-01	3.75493e+00	6.96517e+00	5.68203e-01	1.49308e+00	2.70684e+02	2.71732e+02	7.95093e+01
5.50000e+00	1.68896e-01	1.27038e+00	2.29139e+01	1.35223e-02	2.02769e-01	3.75131e+00	6.95784e+00	5.67897e-01	1.49220e+00	2.70692e+02	2.71758e+02	7.95012e+01
5.60000e+00	1.68837e-01	1.27036e+00	2.29165e+01	1.35123e-02	2.02934e-01	3.74778e+00	6.95079e+00	5.67600e-01	1.49134e+00	2.70699e+02	2.71785e+02	7.94932e+01
5.70000e+00	1.68780e-01	1.27034e+00	2.29191e+01	1.35026e-02	2.03096e-01	3.74434e+00	6.94399e+00	5.67311e-01	1.49050e+00	2.70706e+02	2.71811e+02	7.94853e+01
5.80000e+00	1.68724e-01	1.27032e+00	2.29216e+01	1.34931e-02	2.03254e-01	3.74098e+00	6.93745e+00	5.67031e-01	1.48969e+00	2.70714e+02	2.71837e+02	7.94773e+01
5.90000e+00	1.68670e-01	1.27030e+00	2.29241e+01	1.34839e-02	2.03408e-01	3.73772e+00	6.93116e+00	5.66758e-01	1.48889e+00	2.70721e+02	2.71862e+02	7.94694e+01
6.00000e+00	1.68617e-01	1.27028e+00	2.29265e+01	1.34749e-02	2.03558e-01	3.73453e+00	6.92511e+00	5.66492e-01	1.48812e+00	2.70728e+02	2.71888e+02	7.94616e+01
6.10000e+00	1.68566e-01	1.27026e+00	2.29289e+01	1.34662e-02	2.03704e-01	3.73144e+00	6.91929e+00	5.66234e-01	1.48737e+00	2.70734e+02	2.71914e+02	7.94537e+01
6.20000e+00	1.68517e-01	1.27025e+00	2.29313e+01	1.34578e-02	2.03847e-01	3.72842e+00	6.91370e+00	5.65984e-01	1.48664e+00	2.70741e+02	2.71939e+02	7.94459e+01
6.30000e+00	1.68469e-01	1.27023e+00	2.29336e+01	1.34495e-02	2.03987e-01	3.72548e+00	6.90833e+00	5.65740e-01	1.48592e+00	2.70747e+02	2.71964e+02	7.94382e+01
6.40000e+00	1.68422e-01	1.27021e+00	2.29359e+01	1.34415e-02	2.04123e-01	3.72262e+00	6.90317e+00	5.65503e-01	1.48523e+00	2.70754e+02	2.71989e+02	7.94304e+01
6.50000e+00	1.68376e-01	1.27020e+00	2.29382e+01	1.34338e-02	2.04255e-01	3.71983e+00	6.89822e+00	5.65273e-01	1.48456e+00	2.70760e+02	2.72014e+02	7.94227e+01
6.60000e+00	1.68332e-01	1.27018e+00	2.29404e+01	1.34262e-02	2.04385e-01	3.71712e+00	6.89348e+00	5.65050e-01	1.48390e+00	2.70766e+02	2.72039e+02	7.94151e+01
6.70000e+00	1.68289e-01	1.27016e+00	2.29426e+01	1.34189e-02	2.04511e-01	3.71448e+00	6.88893e+00	5.64832e-01	1.48326e+00	2.70773e+02	2.72063e+02	7.94074e+01
6.80000e+00	1.68247e-01	1.27015e+00	2.29447e+01	1.34117e-02	2.04633e-01	3.71191e+00	6.88457e+00	5.64621e-01	1.48264e+00	2.70779e+02	2.72088e+02	7.93998e+01
6.90000e+00	1.68207e-01	1.27013e+00	2.29468e+01	1.34048e-02	2.04753e-01	3.70942e+00	6.88039e+00	5.64416e-01	1.48204e+00	2.70784e+02	2.72112e+02	7.93923e+01
7.00000e+00	1.68168e-01	1.27012e+00	2.29489e+01	1.33981e-02	2.04869e-01	3.70699e+00	6.87639e+00	5.64217e-01	1.48145e+00	2.70790e+02	2.72137e+02	7.93847e+01
7.10000e+00	1.68130e-01	1.27010e+00	2.29509e+01	1.33915e-02	2.04982e-01	3.70462e+00	6.87257e+00	5.64023e-01	1.48088e+00	2.70796e+02	2.72161e+02	7.93772e+01
7.20000e+00	1.68093e-01	1.27009e+00	2.29529e+01	1.33852e-02	2.05093e-01	3.70233e+00	6.86892e+00	5.63835e-01	1.48033e+00	2.70802e+02	2.72185e+02	7.93698e+01
7.30000e+00	1.68057e-01	1.27008e+00	2.29548e+01	1.33790e-02	2.05200e-01	3.70009e+00	6.86543e+00	5.63652e-01	1.47979e+00	2.70807e+02	2.72209e+02	7.93623e+01
7.40000e+00	1.68022e-01	1.27006e+00	2.29567e+01	1.33730e-02	2.05304e-01	3.69792e+00	6.86210e+00	5.63475e-01	1.47926e+00	2.70813e+02	2.72233e+02	7.93549e+01
7.50000e+00	1.67988e-01	1.27005e+00	2.29586e+01	1.33673e-02	2.05406e-01	3.69581e+00	6.85892e+00	5.63302e-01	1.47875e+00	2.70818e+02	2.72256e+02	7.93475e+01
7.60000e+00	1.67956e-01	1.27004e+00	2.29604e+01	1.33616e-02	2.05505e-01	3.69376e+00	6.85590e+00	5.63135e-01	1.47826e+00	2.70823e+02	2.72280e+02	7.93402e+01
7.70000e+00	1.67924e-01	1.27003e+00	2.29622e+01	1.33562e-02	2.05601e-01	3.69177e+00	6.85302e+00	5.62972e-01	1.47778e+00	2.70828e+02	2.72304e+02	7.93329e+01
7.80000e+00	1.67893e-01	1.27001e+00	2.29640e+01	1.33509e-02	2.05694e-01	3.68983e+00	6.85028e+00	5.62814e-01	1.47731e+00	2.70834e+02	2.72327e+02	7.93256e+01
7.90000e+00	1.67864e-01	1.27000e+00	2.29657e+01	1.33458e-02	2.05785e-01	3.68795e+00	6.84768e+00	5.62660e-01	1.47685e+00	2.70839e+02	2.72350e+02	7.93183e+01
8.00000e+00	1.67835e-01	1.26999e+00	2.29674e+01	1.33408e-02	2.05873e-01	3.68613e+00	6.84521e+00	5.62511e-01	1.47641e+00	2.70844e+02	2.72374e+02	7.93111e+01
8.10000e+00	1.67807e-01	1.26998e+00	2.29691e+01	1.33360e-02	2.05958e-01	3.68435e+00	6.84287e+00	5.62366e-01	1.47598e+00	2.70849e+02	2.72397e+02	7.93039e+01
8.20000e+00	1.67780e-01	1.26997e+00	2.29707e+01	1.33313e-02	2.06041e-01	3.68263e+00	6.84065e+00	5.62225e-01	1.47557e+00	2.70853e+02	2.72420e+02	7.92967e+01
8.30000e+00	1.67754e-01	1.26996e+00	2.29723e+01	1.33268e-02	2.06122e-01	3.68096e+00	6.83856e+00	5.62088e-01	1.47516e+00	2.70858e+02	2.72443e+02	7.92896e+01
8.40000e+00	1.67728e-01	1.26995e+00	2.29739e+01	1.33224e-02	2.06201e-01	3.67934e+00	6.83658e+00	5.61955e-01	1.47477e+00	2.70863e+02	2.72466e+02	7.92825e+01
8.50000e+00	1.67704e-01	1.26994e+00	2.29754e+01	1.33182e-02	2.06277e-01	3.67776e+00	6.83471e+00	5.61826e-01	1.47439e+00	2.70867e+02	2.72489e+02	7.92754e+01
8.60000e+00	1.67680e-01	1.26993e+00	2.29769e+01	1.33141e-02	2.06350e-01	3.67624e+00	6.83296e+00	5.61700e-01	1.47402e+00	2.70872e+02	2.72511e+02	7.92683e+01
8.70000e+00	1.67657e-01	1.26992e+00	2.29783e+01	1.33101e-02	2.06422e-01	3.67475e+00	6.83131e+00	5.61579e-01	1.47366e+00	2.70877e+02	2.72534e+02	7.92613e+01
8.80000e+00	1.67635e-01	1.26991e+00	2.29797e+01	1.33063e-02	2.06491e-01	3.67332e+00	6.82977e+00	5.61460e-01	1.47331e+00	2.70881e+02	2.72556e+02	7.92543e+01
8.90000e+00	1.67614e-01	1.26990e+00	2.29811e+01	1.33026e-02	2.06559e-01	3.67192e+00	6.82833e+00	5.61345e-01	1.47297e+00	2.70885e+02	2.72579e+02	7.92473e+01
9.00000e+00	1.67593e-01	1.26990e+00	2.29825e+01	1.32990e-02	2.06624e-01	3.67057e+00	6.82698e+00	5.61233e-01	1.47264e+00	2.70890e+02	2.72601e+02	7.92404e+01
9.10000e+00	1.67573e-01	1.26989e+00	2.29838e+01	1.32955e-02	2.06687e-01	3.66926e+00	6.82573e+00	5.61125e-01	1.47232e+00	2.70894e+02	2.72624e+02	7.92334e+01
9.20000e+00	1.67554e-01	1.26988e+00	2.29851e+01	1.32921e-02	2.06748e-01	3.66799e+00	6.82457e+00	5.61019e-01	1.47201e+00	2.70898e+02	2.72646e+02	7.92265e+01
9.30000e+00	1.67535e-01	1.26987e+00	2.29864e+01	1.32889e-02	2.06807e-01	3.66676e+00	6.82350e+00	5.60916e-01	1.47171e+00	2.70902e+02	2.72668e+02	7.92197e+01
9.40000e+00	1.67517e-01	1.26986e+00	2.29876e+01	1.32858e-02	2.06865e-01	3.66557e+00	6.82251e+00	5.60817e-01	1.47141e+00	2.70907e+02	2.72690e+02	7.92128e+01
9.50000e+00	1.67500e-01	1.26986e+00	2.29888e+01	1.32827e-02	2.06920e-01	3.66442e+00	6.82160e+00	5.60720e-01	1.47113e+00	2.70911e+02	2.72712e+02	7.92060e+01
9.60000e+00	1.67483e-01	1.26985e+00	2.29900e+01	1.32798e-02	2.06974e-01	3.66330e+00	6.82078e+00	5.60625e-01	1.47086e+00	2.70915e+02	2.72734e+02	7.91992e+01
9.70000e+00	1.67467e-01	1.26984e+00	2.29911e+01	1.32770e-02	2.07026e-01	3.66222e+00	6.82004e+00	5.60534e-01	1.47059e+00	2.70919e+02	2.72756e+02	7.91924e+01
9.80000e+00	1.67451e-01	1.26984e+00	2.29923e+01	1.32743e-02	2.07076e-01	3.66117e+00	6.81936e+00	5.60445e-01	1.47033e+00	2.70923e+02	2.72778e+02	7.91857e+01
9.90000e+00	1.67436e-01	1.26983e+00	2.29934e+01	1.32716e-02	2.07125e-01	3.66016e+00	6.81877e+00	5.60358e-01	1.47008e+00	2.70926e+02	2.72800e+02	7.91790e+01
1.00000e+01	1.67422e-01	1.26982e+00	2.29944e+01	1.32691e-02	2.07172e-01	3.65917e+00	6.81824e+00	5.60274e-01	1.46983e+00	2.70930e+02	2.72821e+02	7.91723e+01
1.01000e+01	1.67408e-01	1.26982e+00	2.29955e+01	1.32667e-02	2.07217e-01	3.65823e+00	6.81778e+00	5.60192e-01	1.46960e+00	2.70934e+02	2.72843e+02	7.91656e+01
1.02000e+01	1.67394e-01	1.26981e+00	2.29965e+01	1.32643e-02	2.07261e-01	3.65731e+00	6.81739e+00	5.60113e-01	1.46937e+00	2.70938e+02	2.72864e+02	7.91590e+01
1.03000e+01	1.67382e-01	1.26981e+00	2.29975e+01	1.32621e-02	2.07303e-01	3.65642e+00	6.81706e+00	5.60035e-01	1.46915e+00	2.70942e+02	2.72886e+02	7.91523e+01
1.04000e+01	1.67369e-01	1.26980e+00	2.29984e+01	1.32599e-02	2.07344e-01	3.65556e+00	6.81679e+00	5.59960e-01	1.46893e+00	2.70945e+02	2.72907e+02	7.91457e+01
1.05000e+01	1.67357e-01	1.26980e+00	2.29994e+01	1.32578e-02	2.07383e-01	3.65473e+00	6.81659e+00	5.59887e-01	1.46872e+00	2.70949e+02	2.72929e+02	7.91392e+01
1.06000e+01	1.67346e-01	1.26979e+00	2.30003e+01	1.32558e-02	2.07421e-01	3.65393e+00	6.81644e+00	5.59816e-01	1.46852e+00	2.70952e+02	2.72950e+02	7.91326e+01
1.07000e+01	1.67335e-01	1.26979e+00	2.30012e+01	1.32538e-02	2.07458e-01	3.65316e+00	6.81635e+00	5.59747e-01	1.46833e+00	2.70956e+02	2.72971e+02	7.91261e+01
1.08000e+01	1.67324e-01	1.26978e+00	2.30020e+01	1.32520e-02	2.07493e-01	3.65241e+00	6.81631e+00	5.59679e-01	1.46814e+00	2.70960e+02	2.72993e+02	7.91196e+01
1.09000e+01	1.67314e-01	1.26978e+00	2.30029e+01	1.32502e-02	2.07527e-01	3.65169e+00	6.81632e+00	5.59614e-01	1.46795e+00	2.70963e+02	2.73014e+02	7.91131e+01
1.10000e+01	1.67304e-01	1.26977e+00	2.30037e+01	1.32484e-02	2.07560e-01	3.65099e+00	6.81639e+00	5.59550e-01	1.46777e+00	2.70967e+02	2.73035e+02	7.91066e+01
1.11000e+01	1.67295e-01	1.26977e+00	2.30045e+01	1.32468e-02	2.07591e-01	3.65032e+00	6.81650e+00	5.59488e-01	1.46760e+00	2.70970e+02	2.73056e+02	7.91002e+01
1.12000e+01	1.67286e-01	1.26976e+00	2.30053e+01	1.32452e-02	2.07621e-01	3.64967e+00	6.81666e+00	5.59427e-01	1.46743e+00	2.70973e+02	2.73077e+02	7.90937e+01
1.13000e+01	1.67277e-01	1.26976e+00	2.30060e+01	1.32437e-02	2.07650e-01	3.64905e+00	6.81687e+00	5.59368e-01	1.46727e+00	2.70977e+02	2.73098e+02	7.90873e+01
1.14000e+01	1.67269e-01	1.26976e+00	2.30068e+01	1.32422e-02	2.07678e-01	3.64845e+00	6.81712e+00	5.59311e-01	1.46712e+00	2.70980e+02	2.73119e+02	7.90810e+01
1.15000e+01	1.67262e-01	1.26975e+00	2.30075e+01	1.32408e-02	2.07705e-01	3.64787e+00	6.81742e+00	5.59255e-01	1.46696e+00	2.70983e+02	2.73139e+02	7.90746e+01
1.16000e+01	1.67254e-01	1.26975e+00	2.30082e+01	1.32395e-02	2.07731e-01	3.64731e+00	6.81775e+00	5.59201e-01	1.46682e+00	2.70987e+02	2.73160e+02	7.90683e+01
1.17000e+01	1.67247e-01	1.26975e+00	2.30089e+01	1.32382e-02	2.07755e-01	3.64677e+00	6.81813e+00	5.59148e-01	1.46667e+00	2.70990e+02	2.73181e+02	7.90620e+01
1.18000e+01	1.67240e-01	1.26974e+00	2.30095e+01	1.32370e-02	2.07779e-01	3.64626e+00	6.81855e+00	5.59096e-01	1.46654e+00	2.70993e+02	2.73202e+02	7.90557e+01
1.19000e+01	1.67234e-01	1.26974e+00	2.30101e+01	1.32359e-02	2.07801e-01	3.64576e+00	6.81900e+00	5.59046e-01	1.46640e+00	2.70996e+02	2.73222e+02	7.90494e+01
1.20000e+01	1.67228e-01	1.26974e+00	2.30108e+01	1.32348e-02	2.07823e-01	3.64528e+00	6.81949e+00	5.58997e-01	1.46628e+00	2.70999e+02	2.73243e+02	7.90431e+01
1.21000e+01	1.67222e-01	1.26973e+00	2.30114e+01	1.32337e-02	2.07844e-01	3.64482e+00	6.82001e+00	5.58949e-01	1.46615e+00	2.71002e+02	2.73263e+02	7.90369e+01
1.22000e+01	1.67216e-01	1.26973e+00	2.30119e+01	1.32327e-02	2.07863e-01	3.64438e+00	6.82057e+00	5.58903e-01	1.46603e+00	2.71006e+02	2.73284e+02	7.90307e+01
1.23000e+01	1.67211e-01	1.26973e+00	2.30125e+01	1.32318e-02	2.07882e-01	3.64396e+00	6.82116e+00	5.58858e-01	1.46591e+00	2.71009e+02	2.73304e+02	7.90245e+01
1.24000e+01	1.67206e-01	1.26973e+00	2.30130e+01	1.32309e-02	2.07900e-01	3.64355e+00	6.82178e+00	5.58813e-01	1.46580e+00	2.71012e+02	2.73325e+02	7.90183e+01
1.25000e+01	1.67201e-01	1.26972e+00	2.30136e+01	1.32300e-02	2.07917e-01	3.64316e+00	6.82244e+00	5.58770e-01	1.46569e+00	2.71015e+02	2.73345e+02	7.90122e+01
1.26000e+01	1.67197e-01	1.26972e+00	2.30141e+01	1.32292e-02	2.07933e-01	3.64279e+00	6.82312e+00	5.58728e-01	1.46559e+00	2.71018e+02	2.73365e+02	7.90060e+01
1.27000e+01	1.67193e-01	1.26972e+00	2.30146e+01	1.32284e-02	2.07949e-01	3.64243e+00	6.82383e+00	5.58687e-01	1.46549e+00	2.71021e+02	2.73386e+02	7.89999e+01
1.28000e+01	1.67189e-01	1.26972e+00	2.30151e+01	1.32277e-02	2.07963e-01	3.64209e+00	6.82457e+00	5.58647e-01	1.46539e+00	2.71024e+02	2.73406e+02	7.89938e+01
1.29000e+01	1.67185e-01	1.26971e+00	2.30155e+01	1.32270e-02	2.07977e-01	3.64176e+00	6.82533e+00	5.58608e-01	1.46529e+00	2.71027e+02	2.73426e+02	7.89878e+01
1.30000e+01	1.67182e-01	1.26971e+00	2.30160e+01	1.32264e-02	2.07990e-01	3.64145e+00	6.82612e+00	5.58569e-01	1.46520e+00	2.71029e+02	2.73446e+02	7.89817e+01
1.31000e+01	1.67178e-01	1.26971e+00	2.30164e+01	1.32258e-02	2.08003e-01	3.64115e+00	6.82693e+00	5.58532e-01	1.46511e+00	2.71032e+02	2.73466e+02	7.89757e+01
1.32000e+01	1.67175e-01	1.26971e+00	2.30168e+01	1.32252e-02	2.08014e-01	3.64087e+00	6.82777e+00	5.58496e-01	1.46503e+00	2.71035e+02	2.73486e+02	7.89696e+01
1.33000e+01	1.67173e-01	1.26971e+00	2.30173e+01	1.32247e-02	2.08025e-01	3.64059e+00	6.82863e+00	5.58460e-01	1.46494e+00	2.71038e+02	2.73506e+02	7.89636e+01
