1900	 1.00000e-01	 1.90000e+00	  1.729391486947975e-01	  1.271252082957445e+00	  2.281968052983487e+01	  1.412412400690821e-02	  1.937312788756545e-01	  3.944845086143218e+00	  7.462193022984406e+00	  5.859877496577178e-01	  1.521906779857361e+00	  2.702959315550303e+02	  2.706701884171640e+02	  7.981610496221536e+01
2000	 1.00000e-01	 2.00000e+00	  1.729832892886884e-01	  1.271255120920790e+00	  2.281833885530842e+01	  1.411630144231024e-02	  1.937868486529122e-01	  3.940753095493418e+00	  7.438804284496062e+00	  5.852583636802861e-01	  1.526571416607034e+00	  2.703114444709195e+02	  2.707053557636895e+02	  7.980614243173625e+01
2100	 1.00000e-01	 2.10000e+00	  1.726401512144544e-01	  1.271294969869930e+00	  2.281794193843697e+01	  1.408859665352091e-02	  1.941904832542159e-01	  3.936245233846358e+00	  7.416027695915683e+00	  5.845247934942610e-01	  1.529794878707380e+00	  2.703266301688255e+02	  2.707401720123722e+02	  7.979635183235092e+01
2200	 1.00000e-01	 2.20000e+00	  1.721784716036318e-01	  1.271322476509140e+00	  2.281896832973829e+01	  1.405229754211770e-02	  1.947402872757815e-01	  3.930236273757967e+00	  7.394272977289399e+00	  5.838020824844330e-01	  1.530863526374627e+00	  2.703414906390560e+02	  2.707746388457517e+02	  7.978678115689934e+01
2300	 1.00000e-01	 2.30000e+00	  1.717979508160752e-01	  1.271316579524358e+00	  2.282117027249117e+01	  1.401761364502776e-02	  1.952596276073816e-01	  3.922858765111682e+00	  7.373545799529459e+00	  5.830995595645491e-01	  1.530190585515676e+00	  2.703560328233745e+02	  2.708087631778968e+02	  7.977739657215841e+01
2400	 1.00000e-01	 2.40000e+00	  1.715695549992706e-01	  1.271280779888508e+00	  2.282399543390693e+01	  1.398949353577065e-02	  1.956653634378892e-01	  3.914844948565529e+00	  7.353632527800298e+00	  5.824194654156349e-01	  1.528648114917559e+00	  2.703702659187966e+02	  2.708425543148654e+02	  7.976813063659158e+01
2500	 1.00000e-01	 2.50000e+00	  1.714649020538733e-01	  1.271230098340063e+00	  2.282695634312457e+01	  1.396786706405908e-02	  1.959619459260398e-01	  3.906922181680931e+00	  7.334297468669631e+00	  5.817593143312620e-01	  1.526991668676047e+00	  2.703841989612084e+02	  2.708760214065059e+02	  7.975892460463309e+01
2600	 1.00000e-01	 2.60000e+00	  1.714160628457665e-01	  1.271179109183282e+00	  2.282980107415754e+01	  1.395005180431589e-02	  1.961984407188908e-01	  3.899493284706256e+00	  7.315396663135710e+00	  5.811152391290788e-01	  1.525600500586113e+00	  2.703978396215510e+02	  2.709091721749946e+02	  7.974974787321592e+01
2700	 1.00000e-01	 2.70000e+00	  1.713638233897449e-01	  1.271135795527329e+00	  2.283250174633132e+01	  1.393315753264685e-02	  1.964259363362527e-01	  3.892610723962531e+00	  7.296896750423270e+00	  5.804843700913062e-01	  1.524502785752178e+00	  2.704111941781882e+02	  2.709420128835938e+02	  7.974059630018576e+01
2800	 1.00000e-01	 2.80000e+00	  1.712794398111822e-01	  1.271101130430385e+00	  2.283515176825710e+01	  1.391544268905698e-02	  1.966740639571292e-01	  3.886117062147994e+00	  7.278835584785729e+00	  5.798656439746418e-01	  1.523540696631610e+00	  2.704242681225346e+02	  2.709745489741106e+02	  7.973148001770593e+01
2900	 1.00000e-01	 2.90000e+00	  1.711630805750276e-01	  1.271071919815636e+00	  2.283785933618844e+01	  1.389653872450032e-02	  1.969478373325181e-01	  3.879812230810090e+00	  7.261269293355329e+00	  5.792594184885159e-01	  1.522537829277190e+00	  2.704370668277743e+02	  2.710067857719031e+02	  7.972241096900447e+01
3000	 1.00000e-01	 3.00000e+00	  1.710302764111129e-01	  1.271044171594442e+00	  2.284068531932252e+01	  1.387696906974828e-02	  1.972367740280689e-01	  3.873561822773808e+00	  7.244235425205246e+00	  5.786666181091402e-01	  1.521394920470659e+00	  2.704495959478161e+02	  2.710387289069857e+02	  7.971339570178695e+01
3100	 1.00000e-01	 3.10000e+00	  1.708978149106389e-01	  1.271015257120501e+00	  2.284363212791521e+01	  1.385749672718035e-02	  1.975266723508273e-01	  3.867325922998020e+00	  7.227741111420118e+00	  5.780880080337731e-01	  1.520105238942721e+00	  2.704618614874821e+02	  2.710703843885088e+02	  7.970443410314621e+01
3200	 1.00000e-01	 3.20000e+00	  1.707756490511760e-01	  1.270984457355341e+00	  2.284666469031676e+01	  1.383866932857566e-02	  1.978076108221894e-01	  3.861132476264535e+00	  7.211769994630374e+00	  5.775238621577690e-01	  1.518720315696153e+00	  2.704738696588567e+02	  2.711017584534805e+02	  7.969552184738143e+01
3300	 1.00000e-01	 3.30000e+00	  1.706656565567868e-01	  1.270952400959819e+00	  2.284973910124000e+01	  1.382067352614203e-02	  1.980763387922468e-01	  3.855032838608017e+00	  7.196296186024977e+00	  5.769739933804144e-01	  1.517304590203755e+00	  2.704856266818837e+02	  2.711328573563974e+02	  7.968665371442175e+01
3400	 1.00000e-01	 3.40000e+00	  1.705645853954482e-01	  1.270920163672892e+00	  2.285282244213322e+01	  1.380341889289880e-02	  1.983345871726500e-01	  3.849067659771698e+00	  7.181295799393705e+00	  5.764379670379941e-01	  1.515904582933981e+00	  2.704971386400698e+02	  2.711636872167935e+02	  7.967782586728326e+01
3500	 1.00000e-01	 3.50000e+00	  1.704678936343712e-01	  1.270888589273419e+00	  2.285589895888727e+01	  1.378670568592920e-02	  1.985859543334629e-01	  3.843253475902277e+00	  7.166752096732353e+00	  5.759153189224077e-01	  1.514539720848814e+00	  2.705084114270243e+02	  2.711942539625188e+02	  7.966903653671964e+01
3600	 1.00000e-01	 3.60000e+00	  1.703723525219620e-01	  1.270858030618175e+00	  2.285896615851623e+01	  1.377036216241699e-02	  1.988334216871840e-01	  3.837586273519159e+00	  7.152654983567227e+00	  5.754056798683850e-01	  1.513208893337373e+00	  2.705194507630632e+02	  2.712245633469654e+02	  7.966028553566321e+01
3700	 1.00000e-01	 3.70000e+00	  1.702768386802980e-01	  1.270828429306819e+00	  2.286202722729399e+01	  1.375430473258427e-02	  1.990783109588080e-01	  3.832052471466982e+00	  7.138997759701004e+00	  5.749087959928535e-01	  1.511902548572180e+00	  2.705302622399994e+02	  2.712546209960946e+02	  7.965157335393806e+01
3800	 1.00000e-01	 3.80000e+00	  1.701818157615213e-01	  1.270799539923178e+00	  2.286508481706833e+01	  1.373853055501210e-02	  1.993204727258869e-01	  3.826638946856015e+00	  7.125773885634788e+00	  5.744244851586899e-01	  1.510612432567124e+00	  2.705408513595939e+02	  2.712844324488246e+02	  7.964290042159764e+01
3900	 1.00000e-01	 3.90000e+00	  1.700883540560700e-01	  1.270771131136533e+00	  2.286813827500701e+01	  1.372307771296523e-02	  1.995590453687923e-01	  3.821338089844814e+00	  7.112975217768321e+00	  5.739525796405200e-01	  1.509335816124985e+00	  2.705512235503715e+02	  2.713140031746369e+02	  7.963426678017998e+01
4000	 1.00000e-01	 4.00000e+00	  1.699973439295779e-01	  1.270743084860302e+00	  2.287118388744048e+01	  1.370798603219181e-02	  1.997931778945207e-01	  3.816147978262093e+00	  7.100591823290261e+00	  5.734928876756793e-01	  1.508074984162782e+00	  2.705613841646144e+02	  2.713433385702524e+02	  7.962567210863483e+01
4100	 1.00000e-01	 4.10000e+00	  1.699091631787304e-01	  1.270715397275521e+00	  2.287421657055132e+01	  1.369327573453182e-02	  2.000224101380977e-01	  3.811069901460796e+00	  7.088612724195896e+00	  5.730451827510668e-01	  1.506834503612601e+00	  2.705713384655642e+02	  2.713724439459674e+02	  7.961711591879390e+01
4200	 1.00000e-01	 4.20000e+00	  1.698237320591147e-01	  1.270688127675416e+00	  2.287723153861200e+01	  1.367894501649938e-02	  2.002467010614463e-01	  3.806105597591427e+00	  7.077026808150849e+00	  5.726092128287233e-01	  1.505618584596541e+00	  2.705810916147552e+02	  2.714013245121109e+02	  7.960859774784585e+01
4300	 1.00000e-01	 4.30000e+00	  1.697407472769543e-01	  1.270661342780205e+00	  2.288022519004394e+01	  1.366497864909730e-02	  2.004662580502254e-01	  3.801255579750035e+00	  7.065823427101185e+00	  5.721847163679785e-01	  1.504429706801337e+00	  2.705906486648358e+02	  2.714299853712832e+02	  7.960011725904170e+01
4400	 1.00000e-01	 4.40000e+00	  1.696599050106579e-01	  1.270635083678233e+00	  2.288319516599897e+01	  1.365135850659181e-02	  2.006813374280342e-01	  3.796518787316885e+00	  7.054992569470843e+00	  5.717714350747710e-01	  1.503268554989818e+00	  2.706000145584127e+02	  2.714584315169550e+02	  7.959167424576799e+01
4500	 1.00000e-01	 4.50000e+00	  1.695810181856061e-01	  1.270609359545018e+00	  2.288613993211602e+01	  1.363807038778474e-02	  2.008921190704214e-01	  3.791893092276236e+00	  7.044524735790209e+00	  5.713691194703715e-01	  1.502134694299045e+00	  2.706091941306121e+02	  2.714866678359855e+02	  7.958326858042753e+01
4600	 1.00000e-01	 4.60000e+00	  1.695040257493007e-01	  1.270584158300736e+00	  2.288905828433194e+01	  1.362510583744460e-02	  2.010986761608816e-01	  3.787376029522717e+00	  7.034410718034511e+00	  5.709775283976528e-01	  1.501027349732883e+00	  2.706181921125803e+02	  2.715146991121451e+02	  7.957490015524039e+01
4700	 1.00000e-01	 4.70000e+00	  1.694289412617913e-01	  1.270559461419233e+00	  2.289194902540859e+01	  1.361246053487391e-02	  2.013010084581324e-01	  3.782965319098017e+00	  7.024641430211265e+00	  5.705964257438246e-01	  1.499945905799643e+00	  2.706270131341229e+02	  2.715425300287329e+02	  7.956656884378917e+01
4800	 1.00000e-01	 4.80000e+00	  1.693557928422997e-01	  1.270535254300986e+00	  2.289481086658891e+01	  1.360013161168184e-02	  2.014990938875567e-01	  3.778659047034057e+00	  7.015207843849428e+00	  5.702255773300663e-01	  1.498890047707703e+00	  2.706356617249901e+02	  2.715701651697698e+02	  7.955827448948315e+01
4900	 1.00000e-01	 4.90000e+00	  1.692845855770184e-01	  1.270511529694236e+00	  2.289764248316725e+01	  1.358811561537104e-02	  2.016929264625728e-01	  3.774455588223784e+00	  7.006101008753197e+00	  5.698647494218072e-01	  1.497859661729106e+00	  2.706441423152326e+02	  2.715976090202120e+02	  7.955001691237223e+01
5000	 1.00000e-01	 5.00000e+00	  1.692152925334058e-01	  1.270488285969227e+00	  2.290044261873311e+01	  1.357640772529547e-02	  2.018825298914885e-01	  3.770353430825862e+00	  6.997312109899326e+00	  5.695137088744120e-01	  1.496854662693899e+00	  2.706524592353107e+02	  2.716248659659045e+02	  7.954179592180688e+01
5100	 1.00000e-01	 5.10000e+00	  1.691478647126985e-01	  1.270465523503278e+00	  2.290321016221502e+01	  1.356500197431754e-02	  2.020679522412961e-01	  3.766351029736016e+00	  6.988832518125412e+00	  5.691722241685830e-01	  1.495874867657769e+00	  2.706606167164802e+02	  2.716519402938312e+02	  7.953361132596230e+01
5200	 1.00000e-01	 5.20000e+00	  1.690822463746025e-01	  1.270443241727530e+00	  2.290594417120885e+01	  1.355389189515245e-02	  2.022492530135132e-01	  3.762446742495381e+00	  6.980653814952874e+00	  5.688400665290408e-01	  1.494919955850816e+00	  2.706686188916456e+02	  2.716788361928601e+02	  7.952546293509394e+01
5300	 1.00000e-01	 5.30000e+00	  1.690183862522427e-01	  1.270421437866711e+00	  2.290864385264389e+01	  1.354307109781552e-02	  2.024264920007356e-01	  3.758638838223901e+00	  6.972767792667907e+00	  5.685170106539740e-01	  1.493989495933993e+00	  2.706764697966055e+02	  2.717055577549020e+02	  7.951735055983418e+01
5400	 1.00000e-01	 5.40000e+00	  1.689562415796561e-01	  1.270400107144624e+00	  2.291130852632756e+01	  1.353253355259123e-02	  2.025997240235130e-01	  3.754925541664849e+00	  6.965166441170391e+00	  5.682028349726532e-01	  1.493082999509320e+00	  2.706841733714986e+02	  2.717321089762915e+02	  7.950927400753930e+01
5500	 1.00000e-01	 5.50000e+00	  1.688957765750883e-01	  1.270379243674130e+00	  2.291393759283472e+01	  1.352227359408371e-02	  2.027689990399099e-01	  3.751305076686017e+00	  6.957841933362469e+00	  5.678973215913742e-01	  1.492199967001580e+00	  2.706917334622945e+02	  2.717584937592115e+02	  7.950123307921233e+01
5600	 1.00000e-01	 5.60000e+00	  1.688369587354713e-01	  1.270358841314565e+00	  2.291653051531521e+01	  1.351228578020634e-02	  2.029343649418870e-01	  3.747775690861277e+00	  6.950786615703019e+00	  5.676002561437142e-01	  1.491339911186770e+00	  2.706991538222415e+02	  2.717847159130827e+02	  7.949322756810966e+01
5700	 1.00000e-01	 5.70000e+00	  1.687797556707555e-01	  1.270338894137151e+00	  2.291908681422518e+01	  1.350256474094929e-02	  2.030958704293285e-01	  3.744335660048997e+00	  6.943993004911563e+00	  5.673114276936486e-01	  1.490502360362758e+00	  2.707064381132745e+02	  2.718107791559038e+02	  7.948525725989548e+01
5800	 1.00000e-01	 5.80000e+00	  1.687241336483420e-01	  1.270319396487595e+00	  2.292160606889248e+01	  1.349310509135964e-02	  2.032535665717312e-01	  3.740983281365203e+00	  6.937453788450330e+00	  5.670306287386568e-01	  1.489686851029293e+00	  2.707135899074049e+02	  2.718366871155851e+02	  7.947732193361084e+01
5900	 1.00000e-01	 5.90000e+00	  1.686700576809070e-01	  1.270300342821318e+00	  2.292408791989572e+01	  1.348390141821622e-02	  2.034075069308855e-01	  3.737716864081109e+00	  6.931161825761616e+00	  5.667576552865280e-01	  1.488892919639968e+00	  2.707206126881354e+02	  2.718624433313077e+02	  7.946942136273067e+01
6000	 1.00000e-01	 6.00000e+00	  1.686174923736931e-01	  1.270281727504234e+00	  2.292653206895745e+01	  1.347494831194688e-02	  2.035577468322362e-01	  3.734534724257692e+00	  6.925110148282275e+00	  5.664923069538824e-01	  1.488120098561654e+00	  2.707275098519220e+02	  2.718880512549377e+02	  7.946155531591620e+01
6100	 1.00000e-01	 6.10000e+00	  1.685664027826196e-01	  1.270263544693867e+00	  2.292893827592687e+01	  1.346624040856882e-02	  2.037043424776604e-01	  3.731435184378453e+00	  6.919291957706436e+00	  5.662343870451684e-01	  1.487367916804537e+00	  2.707342847096762e+02	  2.719135142524805e+02	  7.945372355740876e+01
6200	 1.00000e-01	 6.20000e+00	  1.685167548916029e-01	  1.270245788323264e+00	  2.293130635408336e+01	  1.345777241886171e-02	  2.038473503331142e-01	  3.728416576318474e+00	  6.913700622968498e+00	  5.659837025955433e-01	  1.486635903500065e+00	  2.707409404882949e+02	  2.719388356055721e+02	  7.944592584720741e+01
6300	 1.00000e-01	 6.30000e+00	  1.684685156792027e-01	  1.270228452152178e+00	  2.293363616527270e+01	  1.344953913871404e-02	  2.039868268936455e-01	  3.725477245231678e+00	  6.908329676731698e+00	  5.657400643818231e-01	  1.485923591711864e+00	  2.707474803322112e+02	  2.719640185129974e+02	  7.943816194120959e+01
6400	 1.00000e-01	 6.40000e+00	  1.684216529447295e-01	  1.270211529836269e+00	  2.293592761583106e+01	  1.344153544595384e-02	  2.041228287102759e-01	  3.722615552645334e+00	  6.903172811981547e+00	  5.655032869148452e-01	  1.485230521079437e+00	  2.707539073049450e+02	  2.719890660922024e+02	  7.943043159142654e+01
6500	 1.00000e-01	 6.50000e+00	  1.683761350902857e-01	  1.270195014980197e+00	  2.293818065352161e+01	  1.343375629244163e-02	  2.042554125024941e-01	  3.719829878193766e+00	  6.898223878962878e+00	  5.652731884256466e-01	  1.484556238965921e+00	  2.707602243906558e+02	  2.720139813808213e+02	  7.942273454629616e+01
6600	 1.00000e-01	 6.60000e+00	  1.683319309794372e-01	  1.270178901163950e+00	  2.294039526521691e+01	  1.342619669800630e-02	  2.043846352286285e-01	  3.717118620273315e+00	  6.893476882410132e+00	  5.650495908520060e-01	  1.483900300550550e+00	  2.707664344956941e+02	  2.720387673382000e+02	  7.941507055106280e+01
6700	 1.00000e-01	 6.70000e+00	  1.682890098997006e-01	  1.270163181948591e+00	  2.294257147492174e+01	  1.341885174869823e-02	  2.045105540691835e-01	  3.714480196213014e+00	  6.888925978899315e+00	  5.648323198261188e-01	  1.483262268515853e+00	  2.707725404501507e+02	  2.720634268469191e+02	  7.940743934817372e+01
6800	 1.00000e-01	 6.80000e+00	  1.682473415954423e-01	  1.270147850873616e+00	  2.294470934183468e+01	  1.341171659859974e-02	  2.046332263413432e-01	  3.711913042449500e+00	  6.884565474169801e+00	  5.646212046611366e-01	  1.482641712803473e+00	  2.707785450094036e+02	  2.720879627143224e+02	  7.939984067765511e+01
6900	 1.00000e-01	 6.90000e+00	  1.682068963218827e-01	  1.270132901455670e+00	  2.294680895833168e+01	  1.340478647311868e-02	  2.047527093870325e-01	  3.709415614920784e+00	  6.880389820346207e+00	  5.644160783338957e-01	  1.482038210614989e+00	  2.707844508556618e+02	  2.721123776740372e+02	  7.939227427745537e+01
7000	 1.00000e-01	 7.00000e+00	  1.681676448850693e-01	  1.270118327192683e+00	  2.294887044789810e+01	  1.339805667195763e-02	  2.048690604701226e-01	  3.706986389657118e+00	  6.876393613068017e+00	  5.642167774623522e-01	  1.481451346608136e+00	  2.707902605995050e+02	  2.721366743875025e+02	  7.938473988375743e+01
7100	 1.00000e-01	 7.10000e+00	  1.681295586559141e-01	  1.270104121572798e+00	  2.295089396309266e+01	  1.339152257091330e-02	  2.049823366986012e-01	  3.704623863437841e+00	  6.872571588573398e+00	  5.640231422777380e-01	  1.480880713150462e+00	  2.707959767814158e+02	  2.721608554454818e+02	  7.937723723127243e+01
7200	 1.00000e-01	 7.20000e+00	  1.680926095637288e-01	  1.270090278085310e+00	  2.295287968361526e+01	  1.338517962253815e-02	  2.050925949701465e-01	  3.702326554388057e+00	  6.868918620784852e+00	  5.638350165923104e-01	  1.480325910514390e+00	  2.708016018733009e+02	  2.721849233695743e+02	  7.936976605352069e+01
7300	 1.00000e-01	 7.30000e+00	  1.680567700811268e-01	  1.270076790231031e+00	  2.295482781450802e+01	  1.337902335613765e-02	  2.051998919312053e-01	  3.700093002450710e+00	  6.865429718425542e+00	  5.636522477638108e-01	  1.479786546965062e+00	  2.708071382800003e+02	  2.722088806137128e+02	  7.936232608310668e+01
7400	 1.00000e-01	 7.40000e+00	  1.680220132100797e-01	  1.270063651530768e+00	  2.295673858448269e+01	  1.337304937758862e-02	  2.053042839398665e-01	  3.697921769732090e+00	  6.862100022174003e+00	  5.634746866574161e-01	  1.479262238752031e+00	  2.708125883407833e+02	  2.722327295656510e+02	  7.935491705198639e+01
7500	 1.00000e-01	 7.50000e+00	  1.679883124734028e-01	  1.270050855531891e+00	  2.295861224434806e+01	  1.336725336925463e-02	  2.054058270272489e-01	  3.695811440753484e+00	  6.858924801852334e+00	  5.633021876056641e-01	  1.478752610043873e+00	  2.708179543308332e+02	  2.722564725484408e+02	  7.934753869172408e+01
7600	 1.00000e-01	 7.60000e+00	  1.679556419112078e-01	  1.270038395813630e+00	  2.296044906551282e+01	  1.336163109004367e-02	  2.055045768567560e-01	  3.693760622645820e+00	  6.855899453640103e+00	  5.631346083664563e-01	  1.478257292843148e+00	  2.708232384627136e+02	  2.722801118218920e+02	  7.934019073373719e+01
7700	 1.00000e-01	 7.70000e+00	  1.679239760796569e-01	  1.270026265991803e+00	  2.296224933854822e+01	  1.335617837551976e-02	  2.056005886831388e-01	  3.691767945311256e+00	  6.853019497309620e+00	  5.629718100792142e-01	  1.477775926903112e+00	  2.708284428878179e+02	  2.723036495840195e+02	  7.933287290952703e+01
7800	 1.00000e-01	 7.80000e+00	  1.678932900494584e-01	  1.270014459723396e+00	  2.296401337180613e+01	  1.335089113795265e-02	  2.056939173137382e-01	  3.689832061559284e+00	  6.850280573482773e+00	  5.628136572192189e-01	  1.477308159650747e+00	  2.708335696978044e+02	  2.723270879724754e+02	  7.932558495089627e+01
7900	 1.00000e-01	 7.90000e+00	  1.678635594027381e-01	  1.270002970711142e+00	  2.296574149009336e+01	  1.334576536623400e-02	  2.057846170733189e-01	  3.687951647214633e+00	  6.847678440913182e+00	  5.626600175502903e-01	  1.476853646111199e+00	  2.708386209260138e+02	  2.723504290659598e+02	  7.931832659015298e+01
8000	 1.00000e-01	 8.00000e+00	  1.678347602282335e-01	  1.269991792707938e+00	  2.296743403340524e+01	  1.334079712564405e-02	  2.058727417727678e-01	  3.686125401191175e+00	  6.845208973798218e+00	  5.625107620759848e-01	  1.476412048826798e+00	  2.708435985488626e+02	  2.723736748856215e+02	  7.931109756030406e+01
8100	 1.00000e-01	 8.10000e+00	  1.678068691153671e-01	  1.269980919521007e+00	  2.296909135571908e+01	  1.333598255749227e-02	  2.059583446811505e-01	  3.684352045528680e+00	  6.842868159124476e+00	  5.623657649895465e-01	  1.475983037766845e+00	  2.708485044872251e+02	  2.723968273964334e+02	  7.930389759523609e+01
8200	 1.00000e-01	 8.20000e+00	  1.677798631479285e-01	  1.269970345015654e+00	  2.297071382384641e+01	  1.333131787866818e-02	  2.060414785003949e-01	  3.682630325392665e+00	  6.840652094048964e+00	  5.622249036228006e-01	  1.475566290228032e+00	  2.708533406077858e+02	  2.724198885085509e+02	  7.929672642988633e+01
8300	 1.00000e-01	 8.30000e+00	  1.677537198977757e-01	  1.269960063118645e+00	  2.297230181633995e+01	  1.332679938112961e-02	  2.061221953420574e-01	  3.680959009040683e+00	  6.838556983317201e+00	  5.620880583941665e-01	  1.475161490727899e+00	  2.708581087243795e+02	  2.724428600786533e+02	  7.928958380040339e+01
