3.70000e+00	2.47719e+00	2.50885e+00	5.55002e+01	9.96111e+00	2.08560e+02	5.42674e+03	1.96096e+03	4.15444e+03	2.49027e+01	9.13480e+00	7.49368e+02	3.95625e+01	2.17625e+02
3.80000e+00	2.47774e+00	2.50780e+00	5.56686e+01	9.96078e+00	2.11399e+02	5.44869e+03	1.95524e+03	4.18368e+03	2.49020e+01	9.16309e+00	7.51112e+02	3.95784e+01	2.17712e+02
3.90000e+00	2.47829e+00	2.50686e+00	5.58292e+01	9.96060e+00	2.14163e+02	5.46981e+03	1.94983e+03	4.21164e+03	2.49015e+01	9.19068e+00	7.52809e+02	3.95938e+01	2.17798e+02
4.00000e+00	2.47885e+00	2.50601e+00	5.59825e+01	9.96054e+00	2.16854e+02	5.49014e+03	1.94472e+03	4.23838e+03	2.49014e+01	9.21753e+00	7.54459e+02	3.96087e+01	2.17880e+02
4.10000e+00	2.47940e+00	2.50524e+00	5.61288e+01	9.96060e+00	2.19471e+02	5.50971e+03	1.93988e+03	4.26395e+03	2.49016e+01	9.24365e+00	7.56061e+02	3.96231e+01	2.17960e+02
4.20000e+00	2.47995e+00	2.50454e+00	5.62685e+01	9.96074e+00	2.22016e+02	5.52856e+03	1.93531e+03	4.28840e+03	2.49019e+01	9.26903e+00	7.57615e+02	3.96370e+01	2.18036e+02
4.30000e+00	2.48049e+00	2.50391e+00	5.64018e+01	9.96098e+00	2.24488e+02	5.54670e+03	1.93098e+03	4.31179e+03	2.49025e+01	9.29369e+00	7.59122e+02	3.96504e+01	2.18110e+02
4.40000e+00	2.48103e+00	2.50334e+00	5.65290e+01	9.96128e+00	2.26889e+02	5.56417e+03	1.92688e+03	4.33417e+03	2.49032e+01	9.31761e+00	7.60581e+02	3.96633e+01	2.18182e+02
4.50000e+00	2.48156e+00	2.50283e+00	5.66506e+01	9.96166e+00	2.29219e+02	5.58099e+03	1.92300e+03	4.35557e+03	2.49041e+01	9.34082e+00	7.61994e+02	3.96758e+01	2.18251e+02
4.60000e+00	2.48208e+00	2.50237e+00	5.67666e+01	9.96208e+00	2.31480e+02	5.59719e+03	1.91932e+03	4.37604e+03	2.49052e+01	9.36332e+00	7.63362e+02	3.96879e+01	2.18317e+02
4.70000e+00	2.48259e+00	2.50195e+00	5.68775e+01	9.96256e+00	2.33673e+02	5.61278e+03	1.91584e+03	4.39563e+03	2.49063e+01	9.38513e+00	7.64685e+02	3.96995e+01	2.18381e+02
4.80000e+00	2.48310e+00	2.50158e+00	5.69833e+01	9.96308e+00	2.35798e+02	5.62781e+03	1.91255e+03	4.41437e+03	2.49076e+01	9.40627e+00	7.65966e+02	3.97107e+01	2.18443e+02
4.90000e+00	2.48359e+00	2.50125e+00	5.70845e+01	9.96363e+00	2.37857e+02	5.64227e+03	1.90943e+03	4.43230e+03	2.49089e+01	9.42674e+00	7.67204e+02	3.97214e+01	2.18502e+02
5.00000e+00	2.48407e+00	2.50096e+00	5.71811e+01	9.96422e+00	2.39852e+02	5.65621e+03	1.90647e+03	4.44946e+03	2.49103e+01	9.44657e+00	7.68401e+02	3.97318e+01	2.18559e+02
5.10000e+00	2.48455e+00	2.50069e+00	5.72734e+01	9.96483e+00	2.41783e+02	5.66963e+03	1.90367e+03	4.46588e+03	2.49118e+01	9.46577e+00	7.69558e+02	3.97418e+01	2.18614e+02
5.20000e+00	2.48501e+00	2.50046e+00	5.73616e+01	9.96547e+00	2.43652e+02	5.68256e+03	1.90101e+03	4.48159e+03	2.49133e+01	9.48435e+00	7.70676e+02	3.97515e+01	2.18667e+02
5.30000e+00	2.48547e+00	2.50026e+00	5.74458e+01	9.96613e+00	2.45460e+02	5.69501e+03	1.89849e+03	4.49663e+03	2.49149e+01	9.50233e+00	7.71757e+02	3.97607e+01	2.18718e+02
5.40000e+00	2.48591e+00	2.50008e+00	5.75264e+01	9.96680e+00	2.47209e+02	5.70701e+03	1.89611e+03	4.51103e+03	2.49165e+01	9.51973e+00	7.72802e+02	3.97697e+01	2.18767e+02
5.50000e+00	2.48634e+00	2.49993e+00	5.76033e+01	9.96748e+00	2.48899e+02	5.71857e+03	1.89384e+03	4.52481e+03	2.49181e+01	9.53656e+00	7.73811e+02	3.97783e+01	2.18814e+02
5.60000e+00	2.48677e+00	2.49980e+00	5.76769e+01	9.96817e+00	2.50533e+02	5.72970e+03	1.89169e+03	4.53800e+03	2.49198e+01	9.55284e+00	7.74786e+02	3.97866e+01	2.18860e+02
5.70000e+00	2.48718e+00	2.49969e+00	5.77472e+01	9.96887e+00	2.52111e+02	5.74043e+03	1.88965e+03	4.55062e+03	2.49215e+01	9.56858e+00	7.75727e+02	3.97945e+01	2.18903e+02
5.80000e+00	2.48758e+00	2.49960e+00	5.78144e+01	9.96958e+00	2.53636e+02	5.75076e+03	1.88772e+03	4.56271e+03	2.49231e+01	9.58380e+00	7.76637e+02	3.98022e+01	2.18945e+02
5.90000e+00	2.48797e+00	2.49952e+00	5.78786e+01	9.97028e+00	2.55108e+02	5.76072e+03	1.88588e+03	4.57428e+03	2.49248e+01	9.59852e+00	7.77515e+02	3.98096e+01	2.18986e+02
6.00000e+00	2.48836e+00	2.49946e+00	5.79400e+01	9.97099e+00	2.56528e+02	5.77031e+03	1.88414e+03	4.58536e+03	2.49265e+01	9.61275e+00	7.78363e+02	3.98168e+01	2.19025e+02
6.10000e+00	2.48873e+00	2.49941e+00	5.79987e+01	9.97169e+00	2.57899e+02	5.77956e+03	1.88249e+03	4.59597e+03	2.49282e+01	9.62650e+00	7.79182e+02	3.98236e+01	2.19062e+02
6.20000e+00	2.48909e+00	2.49937e+00	5.80548e+01	9.97240e+00	2.59222e+02	5.78846e+03	1.88091e+03	4.60613e+03	2.49299e+01	9.63978e+00	7.79973e+02	3.98302e+01	2.19099e+02
6.30000e+00	2.48944e+00	2.49935e+00	5.81084e+01	9.97309e+00	2.60497e+02	5.79705e+03	1.87942e+03	4.61586e+03	2.49316e+01	9.65262e+00	7.80736e+02	3.98366e+01	2.19133e+02
6.40000e+00	2.48978e+00	2.49934e+00	5.81597e+01	9.97379e+00	2.61727e+02	5.80532e+03	1.87800e+03	4.62518e+03	2.49332e+01	9.66503e+00	7.81473e+02	3.98427e+01	2.19167e+02
6.50000e+00	2.49011e+00	2.49933e+00	5.82087e+01	9.97447e+00	2.62912e+02	5.81329e+03	1.87666e+03	4.63410e+03	2.49349e+01	9.67701e+00	7.82184e+02	3.98486e+01	2.19199e+02
6.60000e+00	2.49044e+00	2.49934e+00	5.82556e+01	9.97515e+00	2.64054e+02	5.82097e+03	1.87538e+03	4.64265e+03	2.49365e+01	9.68858e+00	7.82870e+02	3.98543e+01	2.19230e+02
6.70000e+00	2.49075e+00	2.49935e+00	5.83004e+01	9.97582e+00	2.65154e+02	5.82838e+03	1.87416e+03	4.65083e+03	2.49381e+01	9.69976e+00	7.83533e+02	3.98598e+01	2.19260e+02
6.80000e+00	2.49105e+00	2.49937e+00	5.83432e+01	9.97648e+00	2.66214e+02	5.83551e+03	1.87300e+03	4.65867e+03	2.49397e+01	9.71055e+00	7.84172e+02	3.98650e+01	2.19289e+02
6.90000e+00	2.49135e+00	2.49939e+00	5.83842e+01	9.97713e+00	2.67235e+02	5.84239e+03	1.87190e+03	4.66619e+03	2.49412e+01	9.72098e+00	7.84789e+02	3.98701e+01	2.19316e+02
7.00000e+00	2.49164e+00	2.49942e+00	5.84234e+01	9.97777e+00	2.68218e+02	5.84902e+03	1.87085e+03	4.67338e+03	2.49428e+01	9.73104e+00	7.85385e+02	3.98750e+01	2.19343e+02
7.10000e+00	2.49191e+00	2.49945e+00	5.84608e+01	9.97840e+00	2.69163e+02	5.85541e+03	1.86986e+03	4.68027e+03	2.49443e+01	9.74076e+00	7.85959e+02	3.98797e+01	2.19368e+02
7.20000e+00	2.49218e+00	2.49949e+00	5.84966e+01	9.97902e+00	2.70074e+02	5.86157e+03	1.86891e+03	4.68688e+03	2.49457e+01	9.75014e+00	7.86513e+02	3.98842e+01	2.19393e+02
7.30000e+00	2.49244e+00	2.49954e+00	5.85309e+01	9.97963e+00	2.70949e+02	5.86751e+03	1.86801e+03	4.69320e+03	2.49472e+01	9.75919e+00	7.87048e+02	3.98886e+01	2.19417e+02
7.40000e+00	2.49270e+00	2.49958e+00	5.85636e+01	9.98022e+00	2.71792e+02	5.87323e+03	1.86715e+03	4.69926e+03	2.49486e+01	9.76793e+00	7.87564e+02	3.98928e+01	2.19440e+02
7.50000e+00	2.49294e+00	2.49963e+00	5.85949e+01	9.98080e+00	2.72602e+02	5.87875e+03	1.86633e+03	4.70507e+03	2.49500e+01	9.77636e+00	7.88062e+02	3.98969e+01	2.19462e+02
7.60000e+00	2.49318e+00	2.49969e+00	5.86249e+01	9.98137e+00	2.73381e+02	5.88406e+03	1.86555e+03	4.71064e+03	2.49514e+01	9.78450e+00	7.88542e+02	3.99008e+01	2.19483e+02
7.70000e+00	2.49341e+00	2.49974e+00	5.86535e+01	9.98193e+00	2.74130e+02	5.88919e+03	1.86481e+03	4.71597e+03	2.49527e+01	9.79235e+00	7.89005e+02	3.99045e+01	2.19503e+02
7.80000e+00	2.49364e+00	2.49980e+00	5.86809e+01	9.98247e+00	2.74850e+02	5.89413e+03	1.86410e+03	4.72108e+03	2.49540e+01	9.79993e+00	7.89452e+02	3.99081e+01	2.19523e+02
7.90000e+00	2.49385e+00	2.49985e+00	5.87070e+01	9.98300e+00	2.75542e+02	5.89890e+03	1.86343e+03	4.72598e+03	2.49553e+01	9.80724e+00	7.89882e+02	3.99116e+01	2.19542e+02
8.00000e+00	2.49406e+00	2.49991e+00	5.87321e+01	9.98352e+00	2.76207e+02	5.90349e+03	1.86279e+03	4.73067e+03	2.49565e+01	9.81429e+00	7.90298e+02	3.99150e+01	2.19560e+02
8.10000e+00	2.49426e+00	2.49997e+00	5.87560e+01	9.98403e+00	2.76846e+02	5.90792e+03	1.86218e+03	4.73517e+03	2.49577e+01	9.82109e+00	7.90699e+02	3.99182e+01	2.19577e+02
8.20000e+00	2.49446e+00	2.50003e+00	5.87789e+01	9.98452e+00	2.77460e+02	5.91220e+03	1.86160e+03	4.73948e+03	2.49589e+01	9.82766e+00	7.91085e+02	3.99213e+01	2.19594e+02
8.30000e+00	2.49465e+00	2.50009e+00	5.88008e+01	9.98500e+00	2.78050e+02	5.91631e+03	1.86104e+03	4.74361e+03	2.49601e+01	9.83399e+00	7.91458e+02	3.99243e+01	2.19610e+02
8.40000e+00	2.49483e+00	2.50016e+00	5.88217e+01	9.98547e+00	2.78616e+02	5.92029e+03	1.86051e+03	4.74757e+03	2.49612e+01	9.84009e+00	7.91817e+02	3.99272e+01	2.19626e+02
8.50000e+00	2.49501e+00	2.50022e+00	5.88417e+01	9.98593e+00	2.79159e+02	5.92412e+03	1.86001e+03	4.75137e+03	2.49623e+01	9.84598e+00	7.92164e+02	3.99300e+01	2.19641e+02
8.60000e+00	2.49518e+00	2.50028e+00	5.88608e+01	9.98637e+00	2.79681e+02	5.92781e+03	1.85953e+03	4.75500e+03	2.49633e+01	9.85166e+00	7.92498e+02	3.99326e+01	2.19656e+02
8.70000e+00	2.49535e+00	2.50034e+00	5.88791e+01	9.98680e+00	2.80182e+02	5.93137e+03	1.85907e+03	4.75849e+03	2.49644e+01	9.85713e+00	7.92821e+02	3.99352e+01	2.19670e+02
8.80000e+00	2.49551e+00	2.50040e+00	5.88966e+01	9.98722e+00	2.80663e+02	5.93480e+03	1.85863e+03	4.76184e+03	2.49654e+01	9.86241e+00	7.93132e+02	3.99377e+01	2.19683e+02
8.90000e+00	2.49566e+00	2.50046e+00	5.89133e+01	9.98763e+00	2.81125e+02	5.93811e+03	1.85821e+03	4.76504e+03	2.49663e+01	9.86751e+00	7.93431e+02	3.99401e+01	2.19696e+02
9.00000e+00	2.49581e+00	2.50053e+00	5.89293e+01	9.98803e+00	2.81568e+02	5.94131e+03	1.85781e+03	4.76812e+03	2.49673e+01	9.87242e+00	7.93720e+02	3.99424e+01	2.19708e+02
9.10000e+00	2.49596e+00	2.50059e+00	5.89446e+01	9.98842e+00	2.81993e+02	5.94439e+03	1.85743e+03	4.77106e+03	2.49682e+01	9.87715e+00	7.93999e+02	3.99446e+01	2.19720e+02
9.20000e+00	2.49610e+00	2.50065e+00	5.89592e+01	9.98879e+00	2.82401e+02	5.94736e+03	1.85706e+03	4.77389e+03	2.49691e+01	9.88171e+00	7.94267e+02	3.99467e+01	2.19732e+02
9.30000e+00	2.49624e+00	2.50070e+00	5.89732e+01	9.98915e+00	2.82792e+02	5.95022e+03	1.85672e+03	4.77660e+03	2.49700e+01	9.88611e+00	7.94526e+02	3.99488e+01	2.19743e+02
9.40000e+00	2.49637e+00	2.50076e+00	5.89866e+01	9.98951e+00	2.83167e+02	5.95299e+03	1.85638e+03	4.77919e+03	2.49708e+01	9.89036e+00	7.94776e+02	3.99508e+01	2.19754e+02
9.50000e+00	2.49649e+00	2.50082e+00	5.89993e+01	9.98985e+00	2.83527e+02	5.95565e+03	1.85607e+03	4.78168e+03	2.49716e+01	9.89445e+00	7.95017e+02	3.99527e+01	2.19764e+02
9.60000e+00	2.49661e+00	2.50088e+00	5.90116e+01	9.99018e+00	2.83872e+02	5.95822e+03	1.85576e+03	4.78407e+03	2.49724e+01	9.89839e+00	7.95249e+02	3.99545e+01	2.19774e+02
9.70000e+00	2.49673e+00	2.50093e+00	5.90232e+01	9.99050e+00	2.84203e+02	5.96070e+03	1.85547e+03	4.78636e+03	2.49732e+01	9.90219e+00	7.95473e+02	3.99563e+01	2.19783e+02
9.80000e+00	2.49685e+00	2.50099e+00	5.90344e+01	9.99082e+00	2.84521e+02	5.96309e+03	1.85520e+03	4.78856e+03	2.49740e+01	9.90586e+00	7.95688e+02	3.99580e+01	2.19793e+02
9.90000e+00	2.49696e+00	2.50104e+00	5.90451e+01	9.99112e+00	2.84825e+02	5.96540e+03	1.85493e+03	4.79066e+03	2.49747e+01	9.90939e+00	7.95896e+02	3.99596e+01	2.19802e+02
1.00000e+01	2.49706e+00	2.50110e+00	5.90553e+01	9.99141e+00	2.85117e+02	5.96763e+03	1.85468e+03	4.79268e+03	2.49754e+01	9.91279e+00	7.96097e+02	3.99612e+01	2.19810e+02
1.01000e+01	2.49717e+00	2.50115e+00	5.90650e+01	9.99170e+00	2.85397e+02	5.96977e+03	1.85444e+03	4.79462e+03	2.49761e+01	9.91607e+00	7.96290e+02	3.99627e+01	2.19818e+02
1.02000e+01	2.49727e+00	2.50120e+00	5.90744e+01	9.99197e+00	2.85665e+02	5.97184e+03	1.85421e+03	4.79647e+03	2.49767e+01	9.91924e+00	7.96477e+02	3.99642e+01	2.19826e+02
1.03000e+01	2.49736e+00	2.50125e+00	5.90833e+01	9.99224e+00	2.85922e+02	5.97384e+03	1.85399e+03	4.79825e+03	2.49774e+01	9.92229e+00	7.96656e+02	3.99656e+01	2.19834e+02
1.04000e+01	2.49745e+00	2.50130e+00	5.90918e+01	9.99250e+00	2.86168e+02	5.97577e+03	1.85378e+03	4.79996e+03	2.49780e+01	9.92523e+00	7.96829e+02	3.99670e+01	2.19841e+02
1.05000e+01	2.49754e+00	2.50135e+00	5.90999e+01	9.99275e+00	2.86404e+02	5.97763e+03	1.85357e+03	4.80160e+03	2.49786e+01	9.92806e+00	7.96996e+02	3.99683e+01	2.19848e+02
1.06000e+01	2.49763e+00	2.50139e+00	5.91077e+01	9.99299e+00	2.86630e+02	5.97942e+03	1.85338e+03	4.80317e+03	2.49792e+01	9.93079e+00	7.97157e+02	3.99696e+01	2.19855e+02
1.07000e+01	2.49771e+00	2.50144e+00	5.91152e+01	9.99322e+00	2.86847e+02	5.98115e+03	1.85320e+03	4.80468e+03	2.49797e+01	9.93342e+00	7.97313e+02	3.99708e+01	2.19862e+02
1.08000e+01	2.49779e+00	2.50148e+00	5.91223e+01	9.99345e+00	2.87055e+02	5.98282e+03	1.85302e+03	4.80613e+03	2.49803e+01	9.93596e+00	7.97462e+02	3.99719e+01	2.19868e+02
1.09000e+01	2.49787e+00	2.50153e+00	5.91291e+01	9.99367e+00	2.87254e+02	5.98443e+03	1.85285e+03	4.80751e+03	2.49808e+01	9.93840e+00	7.97606e+02	3.99731e+01	2.19874e+02
1.10000e+01	2.49794e+00	2.50157e+00	5.91356e+01	9.99388e+00	2.87444e+02	5.98599e+03	1.85269e+03	4.80884e+03	2.49813e+01	9.94076e+00	7.97745e+02	3.99742e+01	2.19880e+02
1.11000e+01	2.49802e+00	2.50161e+00	5.91418e+01	9.99409e+00	2.87627e+02	5.98749e+03	1.85253e+03	4.81012e+03	2.49818e+01	9.94303e+00	7.97879e+02	3.99752e+01	2.19886e+02
1.12000e+01	2.49809e+00	2.50165e+00	5.91478e+01	9.99429e+00	2.87802e+02	5.98894e+03	1.85238e+03	4.81134e+03	2.49823e+01	9.94522e+00	7.98009e+02	3.99762e+01	2.19891e+02
1.13000e+01	2.49815e+00	2.50169e+00	5.91535e+01	9.99448e+00	2.87970e+02	5.99033e+03	1.85224e+03	4.81252e+03	2.49827e+01	9.94733e+00	7.98133e+02	3.99772e+01	2.19896e+02
1.14000e+01	2.49822e+00	2.50173e+00	5.91589e+01	9.99467e+00	2.88130e+02	5.99168e+03	1.85210e+03	4.81365e+03	2.49832e+01	9.94936e+00	7.98253e+02	3.99781e+01	2.19901e+02
1.15000e+01	2.49828e+00	2.50177e+00	5.91641e+01	9.99485e+00	2.88284e+02	5.99298e+03	1.85197e+03	4.81473e+03	2.49836e+01	9.95132e+00	7.98369e+02	3.99790e+01	2.19906e+02
1.16000e+01	2.49834e+00	2.50181e+00	5.91690e+01	9.99502e+00	2.88431e+02	5.99423e+03	1.85185e+03	4.81576e+03	2.49840e+01	9.95321e+00	7.98481e+02	3.99799e+01	2.19911e+02
1.17000e+01	2.49840e+00	2.50184e+00	5.91738e+01	9.99519e+00	2.88573e+02	5.99544e+03	1.85173e+03	4.81676e+03	2.49844e+01	9.95503e+00	7.98588e+02	3.99808e+01	2.19915e+02
1.18000e+01	2.49846e+00	2.50188e+00	5.91783e+01	9.99535e+00	2.88708e+02	5.99661e+03	1.85161e+03	4.81771e+03	2.49848e+01	9.95678e+00	7.98692e+02	3.99816e+01	2.19920e+02
1.19000e+01	2.49851e+00	2.50191e+00	5.91827e+01	9.99551e+00	2.88837e+02	5.99774e+03	1.85150e+03	4.81863e+03	2.49852e+01	9.95847e+00	7.98792e+02	3.99823e+01	2.19924e+02
1.20000e+01	2.49856e+00	2.50195e+00	5.91868e+01	9.99566e+00	2.88961e+02	5.99883e+03	1.85140e+03	4.81951e+03	2.49855e+01	9.96010e+00	7.98888e+02	3.99831e+01	2.19928e+02
1.21000e+01	2.49861e+00	2.50198e+00	5.91908e+01	9.99581e+00	2.89080e+02	5.99988e+03	1.85130e+03	4.82035e+03	2.49859e+01	9.96167e+00	7.98981e+02	3.99838e+01	2.19932e+02
1.22000e+01	2.49866e+00	2.50201e+00	5.91945e+01	9.99595e+00	2.89193e+02	6.00089e+03	1.85120e+03	4.82116e+03	2.49862e+01	9.96319e+00	7.99071e+02	3.99845e+01	2.19936e+02
1.23000e+01	2.49871e+00	2.50204e+00	5.91982e+01	9.99609e+00	2.89302e+02	6.00187e+03	1.85111e+03	4.82194e+03	2.49866e+01	9.96465e+00	7.99157e+02	3.99852e+01	2.19939e+02
1.24000e+01	2.49876e+00	2.50207e+00	5.92016e+01	9.99622e+00	2.89406e+02	6.00281e+03	1.85102e+03	4.82268e+03	2.49869e+01	9.96605e+00	7.99241e+02	3.99858e+01	2.19943e+02
